id,uid,created_at,first_name,last_name,gender,language,birth_date,email,phone_number,token,city_id,country_id,business_id,device_library_identifier,push_token,device,is_pass_updated,pass_updated_at,last_active_at,apple_last_signaled_at,signedUpBusinessBranchId,referredByCustomerId,is_ghost
9881,5bfb40e1,2025-03-15 19:43:51.000,Carol,Holmes,FEMALE,ES,1979-11-06,zjohnson@example.com,+34613542021,4c3c2b193a414b02b2a79c21cf190c67,9,1,93,66c0cf1f,a8e1202b,ANDROID,1,2026-04-29 11:52:16.000,2026-04-03 19:43:51.000,,255,,0
9882,6125dba6,2024-10-22 19:43:51.000,Kimberly,Johnson,FEMALE,ES,2000-06-05,omccoy@example.org,+34625879738,f3981375a6634b2e8e2fff341a3c2d1c,10,1,93,d2804350,51c7877f,APPLE,1,2026-03-13 16:38:57.000,2026-03-05 19:43:51.000,2026-03-03 19:43:51.000,257,,0
9883,87310f07,2025-08-20 19:43:51.000,David,Salazar,MALE,ES,1967-02-02,hernandezbenjamin@example.net,+34638524165,8c1a98416861468fb6434f0186e1844d,9,1,93,8160d555,a6841742,APPLE,1,2026-04-17 20:54:45.000,2026-01-30 19:43:51.000,2026-01-30 19:43:51.000,255,,0
9884,e5b4018f,2026-01-05 19:43:51.000,Kristen,Nelson,FEMALE,ES,1978-09-15,huangchristine@example.org,+34671047267,760d3e423b6b4028a46767d83a8a7858,8,1,93,fb8440c8,820f23f5,ANDROID,0,2026-04-13 20:03:56.000,2026-02-13 19:43:51.000,,255,,0
9885,0510b7f3,2024-09-16 19:43:51.000,Douglas,Turner,MALE,ES,2002-07-02,ramirezjennifer@example.org,+34661138358,aae21387887f4d34848a528c007f63b1,10,1,93,f319a8d6,60eb57d1,ANDROID,1,2026-04-03 04:51:56.000,2026-04-26 19:43:51.000,,257,,0
9886,96a65a17,2024-08-19 19:43:51.000,Fernando,Shepard,MALE,ES,1966-01-28,robertcarroll@example.org,+34655206039,879ab9857f704756a5bd246a888c4768,11,1,93,5b37365b,6f9b54ac,APPLE,1,2026-04-05 18:43:43.000,2026-01-26 19:43:51.000,2026-01-23 19:43:51.000,255,9876,0
9887,0bbc233d,2025-02-04 19:43:51.000,Eric,Lawson,MALE,ES,1966-07-28,linda63@example.org,+34652338135,e1ac67d3e3f347b38f012e3dd96d2554,10,1,93,8e201b26,a1b2e1b6,APPLE,1,2026-03-17 05:45:32.000,2026-05-03 19:43:51.000,2026-04-29 19:43:51.000,257,,0
9888,82eb6da2,2025-11-16 19:43:51.000,Stephanie,Weaver,FEMALE,ES,1994-12-16,chernandez@example.net,+34629906385,e91bc5e7701b406590de78bcff1a45f8,4,1,93,d867160a,19e4b09f,APPLE,0,2026-04-19 04:37:19.000,2026-02-13 19:43:51.000,2026-02-09 19:43:51.000,257,,0
9889,d111c8cf,2024-06-01 19:43:51.000,Mark,Richardson,MALE,ES,1968-06-22,victoriamiller@example.org,+34626553907,be62b169fc4d40e5a501b9270b4f3c87,11,1,93,140c7af4,0f933a09,ANDROID,1,2026-04-21 02:46:17.000,2025-12-18 19:43:51.000,,256,9876,0
9890,a50443c7,2025-04-14 19:43:51.000,Jillian,Yates,FEMALE,ES,1986-04-18,jose13@example.org,+34618352374,6163ea90e9bf45afa6cd22fb5b6eec67,3,1,93,17a17423,f2aff4b4,APPLE,1,2026-04-23 05:42:39.000,2026-01-18 19:43:51.000,2026-01-14 19:43:51.000,257,,0
9891,ff1bbc9c,2024-08-17 19:43:51.000,Nichole,Johnson,FEMALE,ES,1971-08-16,alexismendoza@example.org,+34625878524,90970713b76047ea8eefcac78c4598f2,15,1,93,5e9b0716,45cd2de3,BOTH,1,2026-05-07 18:36:01.000,2026-04-12 19:43:51.000,2026-04-12 19:43:51.000,257,9870,0
9892,484aa699,2024-05-13 19:43:51.000,Carlos,Navarro,MALE,ES,2003-07-02,uirwin@example.net,+34614201480,6d400f42bc0b4d26a6834f317b536b61,10,1,93,4e55e62c,b69f5de8,BOTH,1,2026-04-09 01:44:48.000,2026-04-05 19:43:51.000,2026-04-05 19:43:51.000,257,,0
9893,efcd80fe,2025-01-31 19:43:51.000,Terri,Rivera,FEMALE,ES,2000-08-12,benjamin10@example.net,+34631224295,4e53265d127c4d418c5f8a47998eef1e,15,1,93,bcd9a26f,43bb0a2f,APPLE,1,2026-04-07 03:41:04.000,2025-08-23 19:43:51.000,2025-08-22 19:43:51.000,255,,0
9894,0e25163d,2025-04-22 19:43:51.000,Robert,Hopkins,MALE,ES,1972-07-07,ddecker@example.org,+34671281467,a6d2c6c11d974290afd4d916662131f5,2,1,93,0ed8c946,431da35b,APPLE,0,2026-04-28 17:15:23.000,2026-01-14 19:43:51.000,2026-01-09 19:43:51.000,256,,0
9895,e272a2ae,2024-10-31 19:43:51.000,Renee,Francis,FEMALE,ES,1994-05-24,djackson@example.com,+34610493303,0dfd8777386e44f08ddbeb1171e4912d,2,1,93,,,NONE,0,,2026-05-05 19:43:51.000,,257,,0
9896,9b9123fa,2025-04-13 19:43:51.000,Patrick,Turner,MALE,ES,1985-09-26,zflores@example.net,+34602037451,f868c51b61164d928309710e6c57a39c,8,1,93,0874c20b,b5cd3598,ANDROID,0,2026-04-28 16:48:07.000,2026-04-11 19:43:51.000,,257,,0
9897,10c30d2f,2024-06-29 19:43:51.000,Kelly,Reynolds,FEMALE,ES,1969-06-15,tammydavis@example.net,+34628826219,3571c6de36dd4a788e8123e87ded20d5,12,1,93,67340dfa,3944e768,APPLE,1,2026-04-29 08:03:15.000,2025-11-19 19:43:51.000,2025-11-17 19:43:51.000,255,9877,0
9898,77f49e68,2025-11-26 19:43:51.000,John,Butler,MALE,ES,1993-03-19,cruzrobert@example.com,+34622429699,47079c47bcc94017ba2f0fa154e86e29,10,1,93,5be968d6,bcbd68ff,APPLE,1,2026-03-24 07:26:41.000,2026-05-02 19:43:51.000,2026-05-01 19:43:51.000,256,,0
9899,eb35031a,2024-12-15 19:43:51.000,Lauren,Nelson,FEMALE,ES,1992-09-18,ncabrera@example.net,+34622402785,8f521f079fdc420c84108f4d973293ce,13,1,93,,,NONE,0,,2026-04-25 19:43:51.000,,257,,0
9900,f0d66b27,2024-05-08 19:43:51.000,Shannon,Marshall,FEMALE,ES,1982-01-22,michaelholland@example.net,+34608268580,300234ab6ec54f33b5f72a96e954ef7e,6,1,93,544217b4,9d8d6676,APPLE,1,2026-04-02 17:53:51.000,2025-09-16 19:43:51.000,2025-09-14 19:43:51.000,256,,0
9901,f7764386,2026-03-14 19:43:51.000,Jenna,Hawkins,FEMALE,ES,1993-05-21,lramirez@example.net,+34651806903,cd15f343765e4f90bd23b0dbaa1b660a,14,1,93,7e4be991,96698b2c,APPLE,1,2026-04-08 04:36:03.000,2026-04-22 19:43:51.000,2026-04-19 19:43:51.000,256,,0
9902,8382a8ee,2024-12-17 19:43:51.000,Amanda,Lambert,FEMALE,ES,1970-05-22,jessicahernandez@example.com,+34610708306,4d1e32ad80984e739fd5c8131fa2e9e9,5,1,93,1179caea,3f8f12be,BOTH,1,2026-04-14 13:07:20.000,2026-04-16 19:43:51.000,2026-04-12 19:43:51.000,257,,0
9903,07a94c3a,2024-07-14 19:43:51.000,Ian,Brown,MALE,ES,1989-07-13,goodwinmichael@example.com,+34640292044,a104e27f6dfd4c28833fafc365580ca3,4,1,93,c014d596,60eca349,APPLE,1,2026-04-15 23:58:26.000,2026-04-25 19:43:51.000,2026-04-24 19:43:51.000,255,,0
9904,267d5c07,2026-02-13 19:43:51.000,Taylor,Dodson,FEMALE,ES,1999-03-27,vallen@example.com,+34626405563,b90c0a689cc14f838d11ea4ad0fae4f5,10,1,93,06939dfb,c0a86274,APPLE,1,2026-03-19 18:33:19.000,2026-04-28 19:43:51.000,2026-04-28 19:43:51.000,256,,0
9905,38463948,2025-05-29 19:43:51.000,Stephanie,Mccormick,FEMALE,ES,1991-12-16,kristenpage@example.com,+34626540144,ad8ead46785948d6b3bc57f247582d79,8,1,93,f172b517,ab249687,ANDROID,1,2026-04-12 01:00:38.000,2026-04-18 19:43:51.000,,256,,0
9906,e6f6d9bd,2025-08-17 19:43:51.000,Julia,Bright,FEMALE,ES,2002-12-17,scott16@example.org,+34677328679,f63b10d0263f417c9066b20a77ccc7cb,5,1,93,4bf1c286,ee5a5218,APPLE,1,2026-04-17 15:07:46.000,2026-04-08 19:43:51.000,2026-04-08 19:43:51.000,256,,0
9907,75b4cf9b,2025-10-17 19:43:51.000,Maria,Crawford,FEMALE,ES,1978-06-01,scottpowell@example.net,+34643183832,f2a9e31fc8f046e88ee3ddc3ffedffd3,5,1,93,9cfb609f,f64d3729,ANDROID,1,2026-04-20 00:36:48.000,2026-02-26 19:43:51.000,,256,,0
9908,68d4fa42,2025-04-23 19:43:51.000,Tanya,Adams,FEMALE,ES,1986-02-26,kristenlopez@example.net,+34694420378,83d48233ae9e4d05abbe74f970048fee,11,1,93,05d15260,91c24fc6,APPLE,1,2026-04-03 21:57:03.000,2026-05-01 19:43:51.000,2026-04-26 19:43:51.000,255,,0
9909,db4722bf,2024-09-17 19:43:51.000,Donna,Peterson,FEMALE,ES,1969-09-18,anthony82@example.com,+34618844463,c0222c64539d4844a34d70a988978e58,1,1,93,2fb5aa43,fd9f3891,ANDROID,1,2026-04-04 08:52:46.000,2025-09-05 19:43:51.000,,257,,0
9910,b6be4109,2025-05-03 19:43:51.000,James,Davis,MALE,ES,2003-07-27,icohen@example.org,+34640091799,93bc49a1bccc4b98819add28cf3c81b2,4,1,93,8fcafc7e,d821e121,ANDROID,0,2026-03-20 13:59:34.000,2026-04-29 19:43:51.000,,257,,0
9911,3a0ec416,2024-12-12 19:43:51.000,Christine,Estrada,FEMALE,ES,2004-07-22,billy05@example.org,+34611085243,8107462e3a124a6c9faf318dc66d7b53,4,1,93,85437bee,17317f8c,ANDROID,1,2026-04-03 02:08:41.000,2026-04-17 19:43:51.000,,256,,0
9912,b08776c5,2024-08-06 19:43:51.000,Sherri,Nolan,FEMALE,ES,1999-08-06,iclay@example.org,+34634021494,6e244f0619b246cd9df34843917e9ad0,5,1,93,eb010675,386283af,BOTH,0,2026-04-08 12:35:39.000,2025-06-09 19:43:51.000,2025-06-06 19:43:51.000,257,9897,0
9913,e59f6635,2024-10-13 19:43:51.000,Elizabeth,Johnson,FEMALE,ES,1981-11-06,rebeccasolis@example.net,+34658115684,8a6aaf3734eb4f55b385de03d35917fd,3,1,93,35d42052,740428cc,APPLE,1,2026-04-06 18:59:03.000,2026-02-10 19:43:51.000,2026-02-06 19:43:51.000,255,,0
9914,8a5adec3,2025-03-08 19:43:51.000,Gregory,Taylor,MALE,ES,1986-11-28,rebecca83@example.org,+34638340751,4f18aa3a8f2444e887a0d89b8f2ad622,13,1,93,ee1acf7b,12f6c820,APPLE,0,2026-04-20 18:00:04.000,2026-04-21 19:43:51.000,2026-04-21 19:43:51.000,257,,0
9915,6109724f,2024-08-10 19:43:51.000,Amber,Chavez,FEMALE,ES,1976-09-13,warnerbrianna@example.org,+34604254670,ba7ce7bbf7e84b1cb5416ff403d30325,10,1,93,13769199,5ad45caa,APPLE,1,2026-04-13 19:06:22.000,2026-03-23 19:43:51.000,2026-03-22 19:43:51.000,257,,0
9916,662abcde,2024-07-27 19:43:51.000,Linda,Dunn,FEMALE,ES,1982-09-12,nicholasholland@example.net,+34619976354,2bfe1a055dae4d978d551f1b1b2a9664,9,1,93,,,NONE,0,,2026-04-18 19:43:51.000,,255,,0
9917,788094ba,2025-09-15 19:43:51.000,Jose,Silva,MALE,ES,1988-05-28,smithmichelle@example.org,+34607085072,cbfbc91b61804e4e9efd99570ce1f5fb,12,1,93,6b298ca4,5f197016,APPLE,0,2026-04-14 17:12:31.000,2026-03-17 19:43:51.000,2026-03-12 19:43:51.000,255,9914,0
9918,97a268cb,2024-08-05 19:43:51.000,Alexandra,Barnes,FEMALE,ES,1965-04-17,shelbyhaynes@example.net,+34635141298,ddfdf04e3a754ee886cbb953d46510f1,14,1,93,b38e9e0b,aa3a46a9,ANDROID,0,2026-03-16 02:53:29.000,2026-05-04 19:43:51.000,,255,,0
9919,c41c1ce4,2025-03-07 19:43:51.000,William,Huang,MALE,ES,1973-02-19,zclay@example.net,+34641989219,f338866d88624ce7b81a5a759003684a,2,1,93,6fa45075,ee49a2c2,APPLE,1,2026-03-31 10:43:45.000,2026-01-01 19:43:51.000,2025-12-30 19:43:51.000,255,,0
9920,345f429e,2025-06-30 19:43:51.000,Matthew,Shelton,MALE,ES,1978-10-22,johnobrien@example.net,+34664762529,bd1dae690f3d41d7be3d405372cbb0e1,9,1,93,,,NONE,0,,2026-04-21 19:43:51.000,,256,,0
9921,87e627e3,2024-09-10 19:43:51.000,Alexis,Robinson,FEMALE,ES,1980-11-14,dgilbert@example.net,+34605254683,10dbb882743347b0b5f4f265c1ff2798,4,1,93,84eb3c28,eaf32f74,ANDROID,0,2026-04-11 07:54:36.000,2026-04-29 19:43:51.000,,257,,0
9922,6f1447b2,2024-12-12 19:43:51.000,Travis,Stevens,MALE,ES,1998-01-02,howellkara@example.org,+34622764524,4573d5a5339843788a947419e2d6b8a7,3,1,93,efcef953,f8bf6e8f,APPLE,1,2026-04-04 22:14:32.000,2026-01-04 19:43:51.000,2026-01-03 19:43:51.000,255,,0
9923,b11b9415,2024-05-14 19:43:51.000,Deborah,Carpenter,FEMALE,ES,1992-10-24,oscarthompson@example.org,+34657798195,a4775bc16aab4ce8b8688a4d24106d5e,6,1,93,3fe45755,a747d789,ANDROID,0,2026-04-08 14:37:41.000,2025-04-28 19:43:51.000,,255,,0
9924,310802c1,2024-05-08 19:43:51.000,Christine,Stokes,FEMALE,ES,1970-08-19,jorgejackson@example.org,+34602250337,328dfbcf51904a22b51aa41a161fe7ba,7,1,93,d4bd3c15,b2c40236,APPLE,0,2026-04-23 03:28:37.000,2025-06-15 19:43:51.000,2025-06-14 19:43:51.000,257,,0
9925,732ebe9d,2024-12-20 19:43:51.000,Ann,Morris,FEMALE,ES,1982-01-02,norrissusan@example.org,+34661272491,31a3b4f3ba16489abb4446fb1dc5b850,5,1,93,df63cdc9,5dfec704,ANDROID,1,2026-04-25 22:35:58.000,2025-06-18 19:43:51.000,,255,,0
9926,cf23b667,2024-11-06 19:43:51.000,Angela,Preston,FEMALE,ES,1975-08-28,perezjoseph@example.net,+34651245793,d4433288bba341019b535ca0df3961a1,9,1,93,2fd55a38,05ff88dc,ANDROID,0,2026-05-04 15:26:31.000,2025-04-15 19:43:51.000,,256,,0
9927,74bfcafe,2024-10-11 19:43:51.000,Leslie,Ryan,FEMALE,ES,1998-07-09,kjacobs@example.com,+34608747918,e7eeb57bbbaf4dc4bfeb01645f603711,7,1,93,34bb589d,a5cdbf7d,ANDROID,1,2026-04-25 19:09:19.000,2026-01-25 19:43:51.000,,255,,0
9928,f76aba62,2025-01-23 19:43:51.000,Cindy,Jacobs,OTHER,ES,1965-09-19,mwatson@example.net,+34626144428,907ce0c120bc40ab9b60160eb7bb37d1,14,1,93,df619b41,5983a8a7,BOTH,1,2026-04-06 15:24:24.000,2026-04-02 19:43:51.000,2026-04-02 19:43:51.000,257,,0
9929,72333a3d,2024-11-26 19:43:51.000,Joanne,Valenzuela,FEMALE,ES,2003-06-19,youngjohn@example.net,+34673068885,1e83e76789034b188466bb046673b359,3,1,93,41543a73,9b33df83,APPLE,1,2026-03-24 01:47:45.000,2026-03-12 19:43:51.000,2026-03-12 19:43:51.000,256,,0
9930,9835da02,2025-09-25 19:43:51.000,Laura,Fox,FEMALE,ES,2004-01-11,eileenbrowning@example.com,+34695772915,b0910d4417554d128ca30162a08a73b2,7,1,93,30c80b85,5477c1c9,APPLE,1,2026-03-20 17:49:32.000,2026-04-03 19:43:51.000,2026-03-29 19:43:51.000,257,,0
9931,cbcdcba1,2024-09-29 19:43:51.000,Mary,Rodriguez,FEMALE,ES,2003-09-03,daygary@example.org,+34644207971,47d4021a6db743e8999bb9610ac953c1,13,1,93,cdca39e2,265f90db,ANDROID,1,2026-03-24 12:15:48.000,2026-02-10 19:43:51.000,,255,,0
9932,b998638e,2024-07-18 19:43:51.000,Christopher,Gonzalez,MALE,ES,1967-04-27,christopher01@example.com,+34672695578,86c7183b55ce420ea69c1cad7a477e5a,5,1,93,2acb4088,b8185ad5,APPLE,1,2026-04-02 10:16:15.000,2026-03-29 19:43:51.000,2026-03-26 19:43:51.000,256,,0
9933,326179b2,2025-09-12 19:43:51.000,Nicholas,Walker,MALE,ES,1999-06-13,iholt@example.com,+34606496069,bce6085994a84018af5d9c6daa24fca4,4,1,93,2484e923,11478e8f,ANDROID,1,2026-04-16 10:05:45.000,2025-12-17 19:43:51.000,,255,9923,0
9934,bc414666,2024-05-13 19:43:51.000,Leon,Lawrence,MALE,ES,1978-04-04,robertmccarty@example.net,+34601495131,ffc194df1d7d4dc1b2653c541abc730e,1,1,93,9d75b94a,dfad416a,ANDROID,1,2026-04-01 15:46:56.000,2026-04-16 19:43:51.000,,257,9878,0
9935,bdad5eae,2024-12-21 19:43:51.000,Bradley,Molina,MALE,ES,1996-02-02,erinneal@example.net,+34641284387,3917bebc37984c30815cf4c59c53d761,1,1,93,f8974192,5dede494,BOTH,1,2026-03-19 16:36:21.000,2026-04-21 19:43:51.000,2026-04-18 19:43:51.000,255,,0
9936,3048c422,2024-06-16 19:43:51.000,Heidi,Cantu,FEMALE,ES,1999-08-03,xfuentes@example.com,+34647494336,d8f3bf5f01fe45548299a5f7e7018012,6,1,93,3d6b0834,ab191cc8,BOTH,1,2026-03-22 02:43:13.000,2025-07-07 19:43:51.000,2025-07-04 19:43:51.000,256,,0
9937,75cc8a72,2024-12-08 19:43:51.000,Aaron,Dixon,MALE,ES,1998-04-09,chapmanbrian@example.com,+34620833739,79ca436f56b742e3b419d3a1823bb4a2,5,1,93,321f862a,55915cd4,ANDROID,0,2026-05-04 17:32:53.000,2025-12-15 19:43:51.000,,256,,0
9938,ef476cc3,2025-12-23 19:43:51.000,Austin,Miller,MALE,ES,1971-09-15,zstanton@example.com,+34616541347,9544474ed2914a9192ffb2b9ca608148,4,1,93,b3a640e2,8e79cccb,ANDROID,0,2026-04-23 08:03:16.000,2026-04-21 19:43:51.000,,256,,0
9939,656c908f,2024-08-11 19:43:51.000,Christopher,Davis,MALE,ES,1966-03-20,linronald@example.net,+34689911916,62a7b0af0b0d47b8901c86fdaa8388d2,12,1,93,07225b30,70fa2ff9,ANDROID,1,2026-03-19 09:42:31.000,2026-04-16 19:43:51.000,,255,,0
9940,e030ad0b,2024-08-27 19:43:51.000,Kevin,Clayton,MALE,ES,1966-11-27,igarner@example.com,+34628459584,95edf5f7bfdf493d960d59e728ebe9a3,3,1,93,014ba339,b3364e93,APPLE,1,2026-04-13 16:45:34.000,2026-02-23 19:43:51.000,2026-02-20 19:43:51.000,256,,0
9941,49177b9a,2025-01-30 19:43:51.000,Makayla,Hicks,FEMALE,ES,1984-11-07,danderson@example.com,+34656936533,06196ebf11e148d3810d4ddb73e64472,7,1,93,8fa3b6a8,64fa8e90,ANDROID,1,2026-04-11 02:16:04.000,2026-04-29 19:43:51.000,,256,,0
9942,5ffad19e,2025-12-14 19:43:51.000,Roger,Rivera,MALE,ES,1997-06-11,imccarthy@example.net,+34611849382,83f51b8296e04010875c0760d0fa1ed2,8,1,93,d71a96ea,10496da6,APPLE,0,2026-03-11 06:43:58.000,2026-04-27 19:43:51.000,2026-04-23 19:43:51.000,257,,0
9943,3d3d6921,2024-05-13 19:43:51.000,Roger,White,MALE,ES,1990-03-15,morganmonique@example.org,+34638874152,5999a872442a43919f325851a5e433fb,10,1,93,e46b01e3,c98989be,APPLE,0,2026-04-14 22:59:43.000,2026-05-02 19:43:51.000,2026-05-02 19:43:51.000,255,9885,0
9944,271b7282,2025-12-06 19:43:51.000,Nicholas,Murray,MALE,ES,1998-12-10,williambond@example.net,+34603526409,c9d7fab3e7ce48e3ad8d8135d452a46e,10,1,93,fb362dca,6f31a73a,APPLE,0,2026-04-05 11:21:12.000,2026-02-05 19:43:51.000,2026-02-03 19:43:51.000,255,,0
9945,d05c603c,2024-08-31 19:43:51.000,Diane,Bird,FEMALE,ES,1993-06-18,debranguyen@example.net,+34687297729,cff4c466bc384bf0b617de82c85cae7f,4,1,93,41117831,1d79a968,APPLE,0,2026-03-17 12:45:38.000,2025-08-10 19:43:51.000,2025-08-10 19:43:51.000,257,,0
9946,2164bf96,2025-02-26 19:43:51.000,Alexander,Mcgee,MALE,ES,1994-09-02,sara56@example.net,+34671745956,b7a57ad2421649d687d12c1bfcce76e5,8,1,93,b0b88964,03654a5e,APPLE,1,2026-04-25 22:11:27.000,2026-02-12 19:43:51.000,2026-02-09 19:43:51.000,255,,0
9947,6e0b6934,2024-05-08 19:43:51.000,Antonio,Anthony,MALE,ES,2000-06-18,bradfordbethany@example.org,+34611011831,e4363815eb4240bb9021a345b663eb78,4,1,93,4e84cb4d,831240fe,APPLE,1,2026-04-15 15:16:34.000,2025-03-04 19:43:51.000,2025-03-04 19:43:51.000,257,,1
9948,970ba758,2024-12-23 19:43:51.000,Scott,Hunter,MALE,ES,1975-02-01,sanfordwilliam@example.org,+34643469591,c916b3f05d60445680023455a33d8f0e,11,1,93,70151ec0,909b8714,ANDROID,1,2026-04-20 07:25:31.000,2025-07-25 19:43:51.000,,256,,0
9949,e119f640,2025-06-19 19:43:51.000,Kristine,Quinn,OTHER,ES,1984-11-17,tanyahoward@example.org,+34693140874,1b555e40d86e4c7cb4d2122ef388391a,9,1,93,33ad13a7,8023e531,APPLE,1,2026-04-11 08:45:32.000,2026-05-04 19:43:51.000,2026-04-30 19:43:51.000,256,,0
9950,16b4ef20,2025-07-06 19:43:51.000,Gregory,Smith,MALE,ES,1989-05-21,snichols@example.com,+34622961770,4fbfa7c5633f48e8ba780ef0c83159a4,4,1,93,43d46c85,0fa8b063,APPLE,0,2026-05-07 07:05:34.000,2026-03-05 19:43:51.000,2026-03-05 19:43:51.000,255,,0
9951,0e23ee95,2024-12-21 19:43:51.000,Brianna,Allen,FEMALE,ES,1996-08-03,davemoon@example.org,+34611867284,33c325c0b9c74df5914b522501cc7e52,1,1,93,6f6b27f5,acacfb29,APPLE,1,2026-03-24 22:31:47.000,2026-04-13 19:43:51.000,2026-04-11 19:43:51.000,255,,0
9952,b56882a0,2024-06-12 19:43:51.000,Ronald,Horton,MALE,ES,1968-12-02,john79@example.com,+34606948934,8f40ec156be8406ca42a432bab6f3c6b,14,1,93,5355c980,29ff55cd,ANDROID,1,2026-04-06 05:16:03.000,2026-02-12 19:43:51.000,,256,,0
9953,89773f00,2025-11-24 19:43:51.000,Stefanie,York,FEMALE,ES,1988-08-05,meyerhoward@example.net,+34625459670,6f584fcd708e4c1b8f39b40274998a64,11,1,93,4f023fe4,5afc6f2d,ANDROID,1,2026-04-11 17:19:39.000,2026-02-24 19:43:51.000,,255,,0
9954,884266be,2025-01-07 19:43:51.000,Christine,Tate,FEMALE,ES,1980-01-11,sturner@example.net,+34617428221,91f474cd22964e60bb6b99204210e353,10,1,93,5046c42f,153134ef,APPLE,1,2026-04-28 08:35:06.000,2026-02-24 19:43:51.000,2026-02-24 19:43:51.000,255,,0
9955,31336852,2024-07-25 19:43:51.000,Crystal,Garcia,FEMALE,ES,1999-02-16,ebonyolson@example.org,+34696688205,1ceac25f4c7d40bba049a2651fa7db61,8,1,93,56b509e9,310e884b,BOTH,0,2026-03-16 14:11:46.000,2026-02-09 19:43:51.000,2026-02-09 19:43:51.000,257,,0
9956,f8a5dd42,2024-12-18 19:43:51.000,Megan,Robertson,FEMALE,ES,1970-09-02,bensonkristen@example.com,+34624350005,3fccdd1fe3a643eb9265b73194e24040,9,1,93,d2d83ccb,f71133e5,APPLE,1,2026-04-17 22:26:56.000,2026-05-04 19:43:51.000,2026-05-02 19:43:51.000,256,9873,0
9957,c063c1b3,2024-05-31 19:43:51.000,William,Simmons,MALE,ES,1994-07-25,andreatravis@example.com,+34618405221,24c959883b4a40d48ef602327454dc19,7,1,93,08e34f5e,4267b1a3,APPLE,0,2026-05-01 12:55:32.000,2026-03-11 19:43:51.000,2026-03-11 19:43:51.000,255,,0
9958,9ceefd93,2025-06-07 19:43:51.000,Robert,Roberts,MALE,ES,1987-10-24,ashley20@example.net,+34694401717,98920a7f70e342d09858f1192c7fbfaa,1,1,93,c4a01814,20464877,APPLE,1,2026-04-02 09:43:04.000,2026-04-24 19:43:51.000,2026-04-22 19:43:51.000,255,9905,0
9959,b1174950,2024-05-08 19:43:51.000,Aaron,Pope,MALE,ES,1977-12-20,johnsonmatthew@example.com,+34658693485,f039e5b346f14a63a22e22853ab7d32d,14,1,93,edb76c35,88647d41,APPLE,1,2026-04-15 21:34:46.000,2024-08-08 19:43:51.000,2024-08-07 19:43:51.000,256,,0
9960,4df47675,2025-07-17 19:43:51.000,Donna,Green,FEMALE,ES,1984-12-06,michaelwilliams@example.net,+34651700663,72af9cad46234f14a40eed1cc8749d81,13,1,93,c69e754b,7297f8b7,APPLE,1,2026-05-08 14:19:42.000,2026-03-17 19:43:51.000,2026-03-15 19:43:51.000,255,,0
9961,bd7dca74,2024-07-01 19:43:51.000,Denise,Smith,FEMALE,ES,1970-09-27,stephanie20@example.net,+34624556320,3d6d69bb56fe4ec9b1b2f26ee9789331,15,1,93,dfa712c6,76388cab,APPLE,1,2026-04-04 23:45:35.000,2025-05-14 19:43:51.000,2025-05-12 19:43:51.000,257,,0
9962,60913a4c,2026-01-23 19:43:51.000,Hailey,Wood,FEMALE,ES,1997-02-10,crawfordandrea@example.net,+34684991800,a50b73e9dbc24c879c4a92646c55ddb5,3,1,93,1b8784a2,55ed3168,APPLE,1,2026-03-15 09:09:23.000,2026-03-31 19:43:51.000,2026-03-30 19:43:51.000,255,,0
9963,15a485a1,2025-08-31 19:43:51.000,Nicholas,Pruitt,MALE,ES,1998-11-12,slong@example.net,+34680172448,24363b6a72b2483c8fea9b06cf8f21d0,2,1,93,bcb8ec6e,aea1a26f,ANDROID,0,2026-05-04 13:23:31.000,2026-04-17 19:43:51.000,,257,,0
9964,412df081,2025-07-28 19:43:51.000,Lisa,Hughes,FEMALE,ES,1996-10-06,barberpamela@example.net,+34608516209,5a2009772467495aa7e45974ac114eea,14,1,93,ef82d811,57fe606b,ANDROID,0,2026-04-12 06:03:13.000,2026-04-18 19:43:51.000,,255,,0
9965,3a7165ec,2024-10-13 19:43:51.000,Matthew,Graves,MALE,ES,1997-04-20,meganconway@example.com,+34693707429,de59de1ef9e3499892eb47213e430192,7,1,93,3f1948ed,3458692e,APPLE,1,2026-04-03 13:43:47.000,2026-05-03 19:43:51.000,2026-04-28 19:43:51.000,255,,0
9966,fb5f831a,2024-11-03 19:43:51.000,Randall,Olson,MALE,ES,2002-09-08,william93@example.com,+34644799893,3caa7b9bb5d84eeebac0e47e405ef0c5,14,1,93,86a09c02,dad8eacc,APPLE,0,2026-04-15 19:30:48.000,2026-02-20 19:43:51.000,2026-02-17 19:43:51.000,257,9907,0
9967,c4bc2d4b,2024-06-28 19:43:51.000,Kevin,Nicholson,MALE,ES,1974-11-18,nina39@example.com,+34638579434,baaf83d22c3040d2b829c65d4b7393e0,10,1,93,c1de5379,44670257,ANDROID,0,2026-03-24 13:48:48.000,2025-04-16 19:43:51.000,,256,,0
9968,89f83532,2024-05-12 19:43:51.000,Richard,Todd,MALE,ES,1987-04-14,evilla@example.net,+34682435094,4d2eae3d31414838a545bb6d46b188e9,12,1,93,38d73769,6b67372c,APPLE,1,2026-04-27 01:43:15.000,2026-01-04 19:43:51.000,2026-01-02 19:43:51.000,256,,0
